label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,82,X25519,CRITICAL,0.9,False,"Import of X448 class from BouncyCastle's RFC 7748 implementation, used alongside X25519 for key size constants and key c",import org.bouncycastle.math.ec.rfc7748.X448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,83,Ed25519,CRITICAL,0.9,False,"Import of Ed25519 class from BouncyCastle's RFC 8032 implementation, used for key size constants (SECRET_KEY_SIZE, PUBLI",import org.bouncycastle.math.ec.rfc8032.Ed25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,84,Ed25519,CRITICAL,0.9,False,"Import of Ed448 class from BouncyCastle's RFC 8032 implementation, used for key size constants and key conversion alongs",import org.bouncycastle.math.ec.rfc8032.Ed448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,228,DSA,CRITICAL,0.95,False,Switch case handling DSA public key algorithm tag for converting PGP keys to JCA DSA private keys.,case PublicKeyAlgorithmTags.DSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,234,DSA,CRITICAL,0.95,False,Generates a JCA DSA PrivateKey from DSA key specification during PGP private key conversion.,"return implGeneratePrivate(""DSA"", dsaPrivSpec);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,237,ECDH,CRITICAL,0.9,False,Switch case handling ECDH public key algorithm tag for converting PGP keys to JCA ECDH private keys.,case PublicKeyAlgorithmTags.ECDH:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,242,X25519,CRITICAL,0.7,False,,// Legacy XDH on Curve25519 (legacy X25519),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,246,X25519,CRITICAL,0.7,False,,// 'reverse' because the native format for X25519 private keys is little-endian,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,257,X25519,CRITICAL,0.7,False,,// Legacy X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,260,X25519,CRITICAL,0.7,False,,// 'reverse' because the native format for X448 private keys is little-endian (?),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,275,ECDH,CRITICAL,0.7,False,,"return implGetPrivateKeyEC(""ECDH"", ecdhPub, ecdhK);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,278,X25519,CRITICAL,0.7,False,,// Modern X25519 (1.3.6.1.4.1.3029.1.5.1 & 1.3.101.110),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,279,X25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,291,X25519,CRITICAL,0.7,False,,// Modern X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,292,X25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,305,ECDSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,309,Ed25519,CRITICAL,0.7,False,,"// Legacy EdDSA (legacy Ed448, legacy Ed25519)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,313,Ed25519,CRITICAL,0.7,False,,// Legacy Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,316,Ed25519,CRITICAL,0.7,False,,"return implGeneratePrivate(""EdDSA"", new Operation()",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,322,Ed25519,CRITICAL,0.7,False,,"BigIntegers.asUnsignedByteArray(Ed448.SECRET_KEY_SIZE, ((EdSecretBCPGKey)privPk).getX()));",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,326,Ed25519,CRITICAL,0.7,False,,// Legacy Ed25519,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,328,Ed25519,CRITICAL,0.7,False,,"return implGeneratePrivate(""EdDSA"", new Operation()",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,334,Ed25519,CRITICAL,0.7,False,,"BigIntegers.asUnsignedByteArray(Ed25519.SECRET_KEY_SIZE, ((EdSecretBCPGKey)privPk).getX()));",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,338,Ed25519,CRITICAL,0.7,False,,// Modern Ed25519 (1.3.6.1.4.1.11591.15.1 & 1.3.101.112),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,339,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,341,Ed25519,CRITICAL,0.7,False,,"return implGeneratePrivate(""EdDSA"", new Operation()",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,351,Ed25519,CRITICAL,0.7,False,,// Modern Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,352,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,354,Ed25519,CRITICAL,0.7,False,,"return implGeneratePrivate(""EdDSA"", new Operation()",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,383,RSA,CRITICAL,0.7,False,,"return implGeneratePrivate(""RSA"", rsaPrivSpec);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,409,DSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.DSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,413,DSA,CRITICAL,0.7,False,,"return implGeneratePublic(""DSA"", dsaSpec);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,416,ECDH,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDH:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,420,X25519,CRITICAL,0.7,False,,// Legacy XDH on Curve25519 (legacy X25519),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,426,X25519,CRITICAL,0.7,False,,// Legacy X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,434,ECDH,CRITICAL,0.7,False,,"return implGetPublicKeyEC(""ECDH"", ecdhK);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,437,X25519,CRITICAL,0.7,False,,// Modern X25519 (1.3.6.1.4.1.3029.1.5.1 & 1.3.101.110),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,438,X25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,442,X25519,CRITICAL,0.7,False,,// Modern X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,443,X25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,447,ECDSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,451,Ed25519,CRITICAL,0.7,False,,"// Legacy EdDSA (legacy Ed448, legacy Ed25519)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,455,Ed25519,CRITICAL,0.7,False,,// Legacy Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,458,Ed25519,CRITICAL,0.7,False,,"return get448PublicKey(eddsaKey.getEncodedPoint(), EdECObjectIdentifiers.id_Ed448, ""EdDSA"", ""Ed"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,460,Ed25519,CRITICAL,0.7,False,,// Legacy Ed25519,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,464,Ed25519,CRITICAL,0.7,False,,"return get25519PublicKey(eddsaKey.getEncodedPoint(), EdECObjectIdentifiers.id_Ed25519, ""EdDSA"", ""Ed""",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,467,Ed25519,CRITICAL,0.7,False,,// Modern Ed25519 (1.3.6.1.4.1.11591.15.1 & 1.3.101.112),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,468,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,471,Ed25519,CRITICAL,0.7,False,,"0, EdECObjectIdentifiers.id_Ed25519, ""EdDSA"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,473,Ed25519,CRITICAL,0.7,False,,// Modern Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,474,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,477,Ed25519,CRITICAL,0.7,False,,"0, EdECObjectIdentifiers.id_Ed448, ""EdDSA"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,493,RSA,CRITICAL,0.7,False,,"return implGeneratePublic(""RSA"", rsaSpec);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,540,DSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.DSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,546,ECDH,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDH:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,555,X25519,CRITICAL,0.7,False,,"// 'reverse' because the native format for X25519,X448 private keys is little-endian",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,565,X25519,CRITICAL,0.7,False,,// Modern X25519 (1.3.6.1.4.1.3029.1.5.1 & 1.3.101.110),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,566,X25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,576,X25519,CRITICAL,0.7,False,,// Modern X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,577,X25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,587,ECDSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,591,Ed25519,CRITICAL,0.7,False,,"// Legacy EdDSA (legacy Ed448, legacy Ed25519)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,602,Ed25519,CRITICAL,0.7,False,,// Modern Ed25519 (1.3.6.1.4.1.11591.15.1 & 1.3.101.112),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,603,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,613,Ed25519,CRITICAL,0.7,False,,// Modern Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,614,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,660,DSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.DSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,674,ECDH,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDH:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,675,ECDSA,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,695,X25519,CRITICAL,0.7,False,,// Legacy XDH on Curve25519 (legacy X25519),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,701,X25519,CRITICAL,0.7,False,,"return new ECDHPublicBCPGKey(CryptlibObjectIdentifiers.curvey25519, new BigInteger(1, getPointEncUnc",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,704,X25519,CRITICAL,0.7,False,,// Legacy X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,710,X25519,CRITICAL,0.7,False,,"return new ECDHPublicBCPGKey(EdECObjectIdentifiers.id_X448, new BigInteger(1, getPointEncUncompresse",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,717,X25519,CRITICAL,0.7,False,,// Legacy X25519 (1.3.6.1.4.1.3029.1.5.1 & 1.3.101.110),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,718,X25519,CRITICAL,0.7,False,,if (X25519.SCALAR_SIZE + 12 == pubKey.getEncoded().length) // + 12 for some reason,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,722,X25519,CRITICAL,0.7,False,,"return new ECDHPublicBCPGKey(CryptlibObjectIdentifiers.curvey25519, new BigInteger(1, getPointEncUnc",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,725,X25519,CRITICAL,0.7,False,,// Legacy X448 (1.3.101.111),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,730,X25519,CRITICAL,0.7,False,,"return new ECDHPublicBCPGKey(EdECObjectIdentifiers.id_X448, new BigInteger(1, getPointEncUncompresse",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,740,ECDH,CRITICAL,0.7,False,,if (algorithm == PGPPublicKey.ECDH),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,756,Ed25519,CRITICAL,0.7,False,,// Legacy Ed25519 (1.3.6.1.4.1.11591.15.1 & 1.3.101.112),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,759,Ed25519,CRITICAL,0.7,False,,"return new EdDSAPublicBCPGKey(GNUObjectIdentifiers.Ed25519, new BigInteger(1, getPointEncUncompresse",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,761,Ed25519,CRITICAL,0.7,False,,// Legacy Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,764,Ed25519,CRITICAL,0.7,False,,"return new EdDSAPublicBCPGKey(EdECObjectIdentifiers.id_Ed448, new BigInteger(1, getPointEncUncompres",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,769,Ed25519,CRITICAL,0.7,False,,"// sun.security.ec.ed.EdDSAPublicKeyImpl returns ""EdDSA"" for getAlgorithm()",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,770,Ed25519,CRITICAL,0.7,False,,"// if algorithm is just EdDSA, we need to detect the curve based on encoding length :/",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,771,Ed25519,CRITICAL,0.7,False,,if (pubKey.getEncoded().length == 12 + Ed25519.PUBLIC_KEY_SIZE) // +12 for some reason,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,773,Ed25519,CRITICAL,0.7,False,,// Legacy Ed25519 (1.3.6.1.4.1.11591.15.1 & 1.3.101.112),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,774,Ed25519,CRITICAL,0.7,False,,"return new EdDSAPublicBCPGKey(GNUObjectIdentifiers.Ed25519, new BigInteger(1, getPointEncUncompresse",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,778,Ed25519,CRITICAL,0.7,False,,// Legacy Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,779,Ed25519,CRITICAL,0.7,False,,"return new EdDSAPublicBCPGKey(EdECObjectIdentifiers.id_Ed448, new BigInteger(1, getPointEncUncompres",https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,784,Ed25519,CRITICAL,0.7,False,,// Modern Ed25519 (1.3.6.1.4.1.11591.15.1 & 1.3.101.112),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,785,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,796,Ed25519,CRITICAL,0.7,False,,// Modern Ed448 (1.3.101.113),https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,797,Ed25519,CRITICAL,0.7,False,,case PublicKeyAlgorithmTags.Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,pg/src/main/jdk1.5/org/bouncycastle/openpgp/operator/jcajce/JcaPGPKeyConverter.java,808,X25519,CRITICAL,0.7,False,,// Modern X25519 (1.3.6.1.4.1.3029.1.5.1 & 1.3.101.110),https://github.com/AnimeshShaw/bc-java,
